D[-]			D_dot[1/s]		p[-]			p_dot[1/s]		Mises[MPa]		Hydro[MPa]		teq[-]			eeq[-]			V[mm^3]			Sig_tri[-]
0.0000000000e+00	0.0000000000e+00	2.4727046066e-02	6.9132274386e-02	3.4428627580e+02	-1.0304708077e+02	2.6015358387e-02	1.4608411767e-03	2.1230015930e-04	-3.1146107975e-01
0.0000000000e+00	0.0000000000e+00	2.6222588248e-02	6.9160302772e-02	3.4519848581e+02	-1.0322213074e+02	2.7515787868e-02	1.4643320441e-03	2.1230037665e-04	-3.1116930796e-01
0.0000000000e+00	0.0000000000e+00	2.7718710579e-02	6.9187163608e-02	3.4605305882e+02	-1.0338396350e+02	2.9016641096e-02	1.4675908806e-03	2.1230057746e-04	-3.1088949304e-01
0.0000000000e+00	0.0000000000e+00	2.9215386604e-02	6.9212802683e-02	3.4685729671e+02	-1.0353428552e+02	3.0517910627e-02	1.4706433392e-03	2.1230076384e-04	-3.1062044129e-01
0.0000000000e+00	0.0000000000e+00	3.0712589269e-02	6.9237191458e-02	3.4761742493e+02	-1.0367453982e+02	3.2019585891e-02	1.4735117032e-03	2.1230093760e-04	-3.1036096869e-01
0.0000000000e+00	0.0000000000e+00	3.2210294281e-02	6.9260455481e-02	3.4833844058e+02	-1.0380593294e+02	3.3521657478e-02	1.4762146555e-03	2.1230110024e-04	-3.1011018344e-01
0.0000000000e+00	0.0000000000e+00	3.3708484823e-02	6.9282942370e-02	3.4902448192e+02	-1.0392951408e+02	3.5024121241e-02	1.4787676477e-03	2.1230125309e-04	-3.0986748359e-01
0.0000000000e+00	0.0000000000e+00	3.5207147468e-02	6.9304807436e-02	3.4967900297e+02	-1.0404617386e+02	3.6526974986e-02	1.4811842222e-03	2.1230139727e-04	-3.0963230991e-01
0.0000000000e+00	0.0000000000e+00	3.6706271561e-02	6.9326176659e-02	3.5030494424e+02	-1.0415665579e+02	3.8030218317e-02	1.4834772330e-03	2.1230153373e-04	-3.0940397153e-01
0.0000000000e+00	0.0000000000e+00	3.8205847477e-02	6.9347102487e-02	3.5090527181e+02	-1.0426162987e+02	3.9533849855e-02	1.4856581726e-03	2.1230166331e-04	-3.0918191435e-01
